day,pdays,previous,age_group_young_adult,age_group_adult,age_group_middle_aged,age_group_senior,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,balance_log,housing_yes,loan_yes,contact_telephone,contact_unknown,month_encoded,campaign_log,y,poutcome_other,poutcome_success
18,97,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,9.129347212766652,True,True,False,False,10,0.6931471805599453,False,False,False
18,182,0.6931471805599453,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,9.312896960301275,True,True,False,False,10,0.6931471805599453,False,False,False
18,127,1.6094379124341003,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.42100640177928,True,False,False,False,10,1.6094379124341003,False,False,False
18,130,1.0986122886681098,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.079889942592118,True,False,False,False,10,0.6931471805599453,False,False,False
18,110,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.076123029856374,True,False,False,False,10,0.6931471805599453,False,False,False
18,194,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.013838751608395,True,False,False,False,10,0.6931471805599453,False,False,False
18,168,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.332203959733024,True,False,False,False,10,0.6931471805599453,False,True,False
18,125,1.791759469228055,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,9.236982302922604,True,False,True,False,10,0.6931471805599453,False,False,False
18,176,0.6931471805599453,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.006754319877503,False,True,False,False,10,0.6931471805599453,False,False,False
18,105,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.84739327818122,True,False,False,False,10,0.6931471805599453,False,False,False
18,166,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.420682331453184,True,False,False,False,10,0.6931471805599453,False,False,False
18,165,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.157150543462064,True,False,False,False,10,0.6931471805599453,False,False,True
18,172,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,9.624368710744834,True,True,False,False,10,0.6931471805599453,False,False,False
18,102,1.9459101490553132,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,9.428350771178645,True,False,False,False,10,0.6931471805599453,False,False,False
18,172,1.3862943611198906,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.761923988214342,True,False,True,False,10,1.3862943611198906,False,True,False
18,26,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.060679597421776,True,False,False,False,10,0.6931471805599453,False,False,True
18,193,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.057189192482008,True,False,True,False,10,0.6931471805599453,False,True,False
18,179,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.024492605405669,True,False,False,False,10,0.6931471805599453,False,True,False
18,96,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.008835995765454,True,False,False,False,10,0.6931471805599453,False,True,False
18,167,0.6931471805599453,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.041803370152845,True,False,False,False,10,0.6931471805599453,False,True,False
18,182,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9.076008659180891,True,False,False,False,10,0.6931471805599453,False,False,False
18,28,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.958540111412168,True,True,False,False,10,1.0986122886681098,False,False,True
18,179,1.9459101490553132,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,8.989818381366925,True,False,False,False,10,0.6931471805599453,False,False,False
18,182,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,9.49408972140025,True,False,False,False,10,0.6931471805599453,False,False,False
18,182,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.189116735524555,True,False,False,False,10,0.6931471805599453,False,False,False
18,183,1.0986122886681098,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.419141561574516,True,True,False,False,10,0.6931471805599453,False,False,False
18,155,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,8.998260393017953,True,True,False,False,10,1.0986122886681098,False,False,False
18,131,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.044875932248651,True,False,False,False,10,0.6931471805599453,False,False,False
18,195,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.996404301412886,True,False,False,False,10,0.6931471805599453,False,False,False
18,110,1.791759469228055,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.16282938930513,True,False,False,False,10,0.6931471805599453,False,False,False
18,165,1.0986122886681098,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.05742226555147,False,False,False,False,10,0.6931471805599453,False,False,False
18,182,2.0794415416798357,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.254357257392957,False,True,False,False,10,1.0986122886681098,False,False,False
18,138,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9.124346658809207,False,True,False,False,10,0.6931471805599453,False,False,False
18,182,0.6931471805599453,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.991562278171614,True,True,False,False,10,1.0986122886681098,False,False,False
18,96,1.6094379124341003,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,8.989818381366925,False,True,False,False,10,0.6931471805599453,False,False,False
18,186,1.3862943611198906,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.128587870103924,True,False,False,False,10,0.6931471805599453,False,False,False
18,127,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.001099725830965,False,True,False,False,10,0.6931471805599453,False,False,False
18,182,0.6931471805599453,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.041685005946043,True,False,False,False,10,0.6931471805599453,False,False,False
18,172,1.3862943611198906,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.208238163884312,True,False,False,False,10,0.6931471805599453,False,False,False
18,195,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,8.990192329641772,True,False,False,False,10,0.6931471805599453,False,False,False
